id,time,energy
Player 13 11/03/13,55,804.3130433
Player 13 11/03/13,60,783.3
Player 13 11/03/13,65,571.3
Player 13 11/03/13,70,1055.6
Player 13 11/03/13,75,627.4813014
Player 13 11/03/13,80,789.4884422
Player 13 11/03/13,85,869.0302564
Player 13 11/03/13,90,103.3
Player 13 11/07/13,0,768.0855088
Player 13 11/07/13,10,1467.328018
Player 13 11/07/13,15,777.0317095
Player 13 11/07/13,20,579.1110211
Player 13 11/07/13,30,1598.151335
Player 13 11/07/13,35,774.8153668
Player 13 11/07/13,40,643.3278387
Player 13 11/07/13,45,554.7298761
Player 13 11/07/13,50,672.942178
Player 13 11/07/13,55,423.3384041
Player 13 11/07/13,65,1530.482324
Player 13 11/07/13,70,712.0454657
Player 13 11/07/13,75,145.7
Player 13 11/07/13,85,1572.1
Player 13 11/07/13,90,99.41785057
Player 14 11/03/13,0,1002.278707
Player 14 11/03/13,5,882.8631913
Player 14 11/03/13,10,751.1811419
Player 14 11/03/13,15,756.3704551
Player 14 11/03/13,20,851.3365358
Player 14 11/03/13,25,818.3373872
Player 14 11/03/13,30,724.2053677
Player 14 11/03/13,35,938.7945751
Player 14 11/03/13,40,942.4742883
Player 14 11/03/13,45,1172.02304
Player 14 11/03/13,50,785.5468613
Player 14 11/03/13,55,589.1
Player 14 11/03/13,60,1130.7
Player 14 11/03/13,65,697.9
Player 14 11/03/13,70,794.2828097
Player 14 11/03/13,75,642.2171903
Player 14 11/03/13,80,802.2596974
Player 14 11/03/13,85,682.0365286
Player 14 11/03/13,90,132.2037741
Player 14 11/07/13,45,6.241868242
Player 14 11/07/13,50,7.236203972
Player 14 11/07/13,55,3.065976691
Player 14 11/07/13,65,6.606519337
Player 14 11/07/13,70,0.0026
Player 14 11/07/13,75,0.0015
Player 14 11/07/13,85,0.0095
Player 14 11/07/13,90,0.0078
Player 15 11/03/13,0,804.2297241
Player 15 11/03/13,5,644.205476
Player 15 11/03/13,10,687.7028469
Player 15 11/03/13,15,537.6529774
Player 15 11/03/13,20,662.9047458
Player 15 11/03/13,25,599.8776665
Player 15 11/03/13,30,593.8621176
Player 15 11/03/13,35,737.976126
Player 15 11/03/13,40,739.4059171
Player 15 11/03/13,45,839.0442992
Player 15 11/03/13,50,558.8352459
Player 15 11/03/13,55,560.8796034
Player 15 11/03/13,60,612.3434553
Player 15 11/03/13,65,551.8482631
Player 15 11/03/13,70,658.9624255
Player 15 11/03/13,75,495.8058562
Player 15 11/03/13,80,544.7
Player 15 11/03/13,85,755.559461
Player 15 11/03/13,90,93.24053903
Player 15 11/07/13,0,1023.593582
Player 15 11/07/13,10,1696.264556
Player 15 11/07/13,15,784.2724318
Player 15 11/07/13,20,556.4117485
Player 15 11/07/13,30,1616.286318
Player 15 11/07/13,35,644.8775894
Player 15 11/07/13,40,735.5905623
Player 15 11/07/13,45,677.4352879
Player 15 11/07/13,50,777.415664
Player 15 11/07/13,55,247.5724378
Player 15 11/07/13,65,1392.610954
Player 16 11/07/13,0,814.4574268
Player 16 11/07/13,10,1527.439744
Player 16 11/07/13,15,751.6247982
Player 16 11/07/13,20,574.828377
Player 16 11/07/13,30,1903.840589
Player 16 11/07/13,35,528.7406419
Player 16 11/07/13,40,625.4790716
Player 16 11/07/13,45,488.215136
Player 16 11/07/13,50,743.489306
Player 16 11/07/13,55,235.3595206
Player 16 11/07/13,65,1420.908314
Player 16 11/07/13,70,760.688416
Player 16 11/07/13,75,216.1101362
Player 16 11/07/13,85,422.5
Player 16 11/07/13,90,0
Player 17 11/07/13,55,0
Player 17 11/07/13,85,0.00043
Player 17 11/07/13,90,3E-05
Player 2 11/03/13,0,731.9155561
Player 2 11/03/13,5,610.6440366
Player 2 11/03/13,10,620.1819381
Player 2 11/03/13,15,421.2310154
Player 2 11/03/13,20,677.8756579
Player 2 11/03/13,25,561.31
Player 2 11/03/13,30,453.713509
Player 2 11/03/13,35,840.1640371
Player 2 11/03/13,40,681.4388427
Player 2 11/03/13,45,754.2564494
Player 2 11/03/13,50,484.9191202
Player 2 11/03/13,55,507.4930489
Player 2 11/03/13,60,515.0357411
Player 2 11/03/13,65,394.0862051
Player 2 11/03/13,70,854.898334
Player 2 11/03/13,75,469.851666
Player 2 11/03/13,80,501.4227184
Player 2 11/03/13,85,710.7772816
Player 2 11/03/13,90,69.20885037
Player 2 11/07/13,0,735.6510101
Player 2 11/07/13,10,1394.699937
Player 2 11/07/13,15,721.2081105
Player 2 11/07/13,20,519.8426607
Player 2 11/07/13,30,1476.821331
Player 2 11/07/13,35,553.3762579
Player 2 11/07/13,40,768.4327601
Player 2 11/07/13,45,500.3314361
Player 2 11/07/13,50,584.5891364
Player 2 11/07/13,55,272.3958622
Player 2 11/07/13,65,1258.693806
Player 2 11/07/13,70,556.5637478
Player 2 11/07/13,75,137.3588433
Player 2 11/07/13,85,1711.549038
Player 2 11/07/13,90,104.6
Player 3 11/03/13,25,2.35981
Player 3 11/03/13,30,0.0002
Player 3 11/07/13,0,0.00075
Player 3 11/07/13,5,3E-05
Player 3 11/07/13,35,0.00032
Player 3 11/07/13,40,0.00088
Player 3 11/07/13,45,0.00073
Player 3 11/07/13,50,0.00092
Player 3 11/07/13,55,0.00023
Player 4 11/03/13,45,1.332234998
Player 4 11/03/13,50,4.883291697
Player 4 11/03/13,55,2.944916578
Player 4 11/03/13,60,2.678083422
Player 4 11/03/13,65,2.217
Player 4 11/03/13,70,2.64526765
Player 4 11/03/13,75,3.806841971
Player 4 11/03/13,85,5.97289038
Player 4 11/03/13,90,0.421331108
Player 4 11/07/13,45,0
Player 5 11/03/13,0,1159.370398
Player 5 11/03/13,5,969.7467441
Player 5 11/03/13,10,767.5370738
Player 5 11/03/13,15,909.033032
Player 5 11/03/13,20,801.6694865
Player 5 11/03/13,25,851.0758874
Player 5 11/03/13,30,804.7866553
Player 5 11/03/13,35,874.2585637
Player 5 11/03/13,40,1005.677842
Player 5 11/03/13,45,1129.997713
Player 5 11/03/13,50,785.9689732
Player 5 11/03/13,55,678.1078926
Player 5 11/03/13,60,939.5310284
Player 5 11/03/13,65,721.5
Player 5 11/03/13,70,890.4371068
Player 5 11/03/13,75,583.8628932
Player 5 11/03/13,80,716.1
Player 5 11/03/13,85,847.0979095
Player 5 11/03/13,90,120.8020905
Player 5 11/07/13,45,2.45046117
Player 5 11/07/13,50,4.354433876
Player 5 11/07/13,55,3.238797656
Player 5 11/07/13,65,10.7801
Player 5 11/07/13,70,0.0011
Player 5 11/07/13,85,0.012
Player 5 11/07/13,90,0.0007
Player 6 11/03/13,0,0.1173
Player 6 11/03/13,5,1.2676
Player 6 11/03/13,10,0.9319
Player 6 11/03/13,15,0.973283072
Player 6 11/03/13,20,0.542616928
Player 6 11/03/13,25,366.8941211
Player 6 11/03/13,30,442.9663702
Player 6 11/03/13,35,0.27610876
Player 6 11/03/13,40,2.967
Player 6 11/03/13,45,195.5259148
Player 6 11/03/13,50,475.5298151
Player 6 11/03/13,55,388.8740719
Player 6 11/03/13,60,282.9246239
Player 6 11/03/13,65,947.0507583
Player 6 11/03/13,70,686.0507336
Player 6 11/03/13,75,589.228841
Player 6 11/03/13,80,810.4710941
Player 6 11/03/13,85,564.2627218
Player 6 11/03/13,90,86.14734024
Player 6 11/07/13,0,720.2243587
Player 6 11/07/13,10,1312.379362
Player 6 11/07/13,15,724.2510894
Player 6 11/07/13,20,495.7602155
Player 6 11/07/13,30,1383.677901
Player 6 11/07/13,35,720.8368864
Player 6 11/07/13,40,584.7536148
Player 6 11/07/13,45,552.0620211
Player 6 11/07/13,50,563.5379703
Player 6 11/07/13,55,308.2068959
Player 6 11/07/13,65,1745.496916
Player 6 11/07/13,70,649.1906512
Player 6 11/07/13,75,186.3961457
Player 6 11/07/13,85,1554.369157
Player 6 11/07/13,90,117.9976878
Player 7 11/03/13,0,749.8032403
Player 7 11/03/13,5,706.6940369
Player 7 11/03/13,10,511.4763312
Player 7 11/03/13,15,644.4936537
Player 7 11/03/13,20,687.74
Player 7 11/03/13,25,439.07
Player 7 11/03/13,30,553.0857921
Player 7 11/03/13,35,851.6527889
Player 7 11/03/13,40,662.6799356
Player 7 11/03/13,45,774.0174419
Player 7 11/03/13,50,581.1938574
Player 7 11/03/13,55,520.9010276
Player 7 11/03/13,60,592.1898265
Player 7 11/03/13,65,33.86847352
Player 7 11/03/13,70,1.98
Player 7 11/03/13,75,1.15
Player 7 11/03/13,80,1.08
Player 7 11/03/13,85,2.83
Player 7 11/07/13,0,870.6490804
Player 7 11/07/13,10,1409.357628
Player 7 11/07/13,15,771.7888227
Player 7 11/07/13,20,531.9439118
Player 7 11/07/13,30,1630.161799
Player 7 11/07/13,35,853.6475952
Player 7 11/07/13,40,682.8934243
Player 7 11/07/13,45,553.7230884
Player 7 11/07/13,50,620.4240125
Player 7 11/07/13,55,259.853646
Player 7 11/07/13,65,375.3374916
Player 7 11/07/13,70,0
Player 7 11/07/13,75,0
Player 8 11/03/13,0,999.9709647
Player 8 11/03/13,5,720.2548382
Player 8 11/03/13,10,609.7818879
Player 8 11/03/13,15,657.7276791
Player 8 11/03/13,20,601.1
Player 8 11/03/13,25,668.5988526
Player 8 11/03/13,30,470.5588424
Player 8 11/03/13,35,1028.451923
Player 8 11/03/13,40,726.2211497
Player 8 11/03/13,45,991.9638024
Player 8 11/03/13,50,742.154806
Player 8 11/03/13,55,494.671371
Player 8 11/03/13,60,920.2647721
Player 8 11/03/13,65,766.0530273
Player 8 11/03/13,70,959.1884136
Player 8 11/03/13,75,597.2585592
Player 8 11/03/13,80,774.7732818
Player 8 11/03/13,85,672.2267182
Player 8 11/07/13,0,1012.37387
Player 8 11/07/13,10,1609.538085
Player 8 11/07/13,15,951.54906
Player 8 11/07/13,20,646.5257013
Player 8 11/07/13,30,1889.937707
Player 8 11/07/13,35,686.4323221
Player 8 11/07/13,40,676.9009273
Player 8 11/07/13,45,582.6213983
Player 8 11/07/13,50,637.6519065
Player 8 11/07/13,55,283.1462813
Player 8 11/07/13,65,1793.45535
Player 8 11/07/13,70,863.5524215
Player 8 11/07/13,75,188.9583525
Player 9 11/03/13,0,953.1742336
Player 9 11/03/13,5,582.5688747
Player 9 11/03/13,10,473.1358283
Player 9 11/03/13,15,673.6310634
Player 9 11/03/13,20,528.6391758
Player 9 11/03/13,25,583.2948842
Player 9 11/03/13,30,553.6302537
Player 9 11/03/13,35,755.8362557
Player 9 11/03/13,40,707.2977202
Player 9 11/03/13,45,933.0346323
Player 9 11/03/13,50,710.5261225
Player 9 11/03/13,55,534.3690486
Player 9 11/03/13,60,766.9643099
Player 9 11/03/13,65,605.1419372
Player 9 11/03/13,70,645.3737529
Player 9 11/03/13,75,363.1
Player 9 11/03/13,80,865.8
Player 9 11/03/13,85,636.5575327
Player 9 11/03/13,90,129.9424673
Player 9 11/07/13,45,2.257541277
Player 9 11/07/13,50,3.344776688
Player 9 11/07/13,55,8.182745746
Player 9 11/07/13,65,36.65027757
Player 9 11/07/13,70,0.001
Player 9 11/07/13,75,0.138
Player 9 11/07/13,85,0.011
Player 9 11/07/13,90,0.002
Team Total 11/03/17,0,9681.928095
Team Total 11/03/17,5,7531.618437
Team Total 11/03/17,10,6521.896138
Team Total 11/03/17,15,7047.26869
Team Total 11/03/17,20,7283.987972
Team Total 11/03/17,25,7184.823169
Team Total 11/03/17,30,7367.336065
Team Total 11/03/17,35,9002.50812
Team Total 11/03/17,40,7201.852108
Team Total 11/03/17,45,9177.94557
Team Total 11/03/17,50,6733.77145
Team Total 11/03/17,55,6198.142578
Team Total 11/03/17,60,7950.560261
Team Total 11/03/17,65,6040.736375
Team Total 11/03/17,70,8083.194701
Team Total 11/03/17,75,5453.509062
Team Total 11/03/17,80,5806.496244
Team Total 11/03/17,85,5752.2021
Team Total 11/03/17,90,736.0366626
Team Total 11/07/17,0,8672.444906
Team Total 11/07/17,5,9473.204589
Team Total 11/07/17,10,6315.469706
Team Total 11/07/17,15,8102.565581
Team Total 11/07/17,20,5874.401974
Team Total 11/07/17,25,10403.31328
Team Total 11/07/17,30,6935.542184
Team Total 11/07/17,35,7262.782533
Team Total 11/07/17,40,7172.015328
Team Total 11/07/17,45,6236.139961
Team Total 11/07/17,50,6924.599065
Team Total 11/07/17,55,3072.978876
Team Total 11/07/17,60,9032.194827
Team Total 11/07/17,65,6021.463218
Team Total 11/07/17,70,5686.675189
Team Total 11/07/17,75,1411.636657
Team Total 11/07/17,80,6571.057262
Team Total 11/07/17,85,4380.704841
Team Total 11/07/17,90,634.7824379
