id,time,energy
Player 6 11/03/17,30,1.67896124
Player 6 11/03/17,55,2.389656756
Player 6 11/03/17,60,21.89101946
Player 6 11/03/17,65,156.2002244
Player 6 11/03/17,70,102.1076493
Player 6 11/03/17,75,96.72193216
Player 6 11/03/17,80,176.0467826
Player 6 11/03/17,85,127.9405351
Player 6 11/03/17,90,131.300133
Player 7 11/03/17,0,124.9213112
Player 7 11/03/17,5,74.63533342
Player 7 11/03/17,10,28.68095937
Player 7 11/03/17,15,37.9623684
Player 7 11/03/17,20,51.42485066
Player 7 11/03/17,25,41.81099841
Player 7 11/03/17,30,37.05351778
Player 7 11/03/17,35,92.06077346
Player 7 11/03/17,40,77.03588072
Player 7 11/03/17,45,139.9413306
Player 7 11/03/17,50,88.24674859
Player 7 11/03/17,55,45.52718842
Player 7 11/03/17,60,56.27512606
Player 7 11/03/17,70,0.089990425
Player 7 11/03/17,90,0.179811808
Player 8 11/03/17,0,61.58648208
Player 8 11/03/17,5,67.45179074
Player 8 11/03/17,10,26.49805288
Player 8 11/03/17,15,30.24219437
Player 8 11/03/17,20,11.64387839
Player 8 11/03/17,25,76.49736696
Player 8 11/03/17,30,15.37641055
Player 8 11/03/17,35,139.4166375
Player 8 11/03/17,40,44.97928667
Player 8 11/03/17,45,143.728646
Player 8 11/03/17,50,149.7929135
Player 8 11/03/17,55,28.69767616
Player 8 11/03/17,60,114.0071449
Player 8 11/03/17,65,62.99515588
Player 8 11/03/17,70,106.5533896
Player 8 11/03/17,75,17.21674058
Player 8 11/03/17,80,156.096413
Player 8 11/03/17,85,89.22441439
Player 9 11/03/17,0,106.1004034
Player 9 11/03/17,5,82.20398537
Player 9 11/03/17,10,18.92888364
Player 9 11/03/17,15,130.7764414
Player 9 11/03/17,20,30.07475515
Player 9 11/03/17,25,102.8270576
Player 9 11/03/17,30,6.816594666
Player 9 11/03/17,35,53.9555917
Player 9 11/03/17,40,53.784502
Player 9 11/03/17,45,89.65581877
Player 9 11/03/17,50,100.4522693
Player 9 11/03/17,55,49.16958585
Player 9 11/03/17,60,82.53335154
Player 9 11/03/17,65,74.42536664
Player 9 11/03/17,70,64.63128785
Player 9 11/03/17,75,15.6073634
Player 9 11/03/17,80,142.7507427
Player 9 11/03/17,85,69.39530913
Player 9 11/03/17,90,65.85304838
Player 2 11/07/17,0,52.24270873
Player 2 11/07/17,10,21.67003211
Player 2 11/07/17,15,82.15756167
Player 2 11/07/17,20,43.98184603
Player 2 11/07/17,35,37.3740322
Player 2 11/07/17,40,58.98910658
Player 2 11/07/17,45,17.92866995
Player 2 11/07/17,50,65.67533979
Player 2 11/07/17,55,14.97003427
Player 2 11/07/17,65,44.37079039
Player 2 11/07/17,70,92.86454494
Player 2 11/07/17,75,5.701928735
Player 2 11/07/17,85,59.456243
Player 2 11/07/17,90,26.76503522
Player 6 11/07/17,0,98.64508484
Player 6 11/07/17,10,107.1235537
Player 6 11/07/17,15,72.1562757
Player 6 11/07/17,20,68.03152202
Player 6 11/07/17,35,65.74205691
Player 6 11/07/17,40,101.1000521
Player 6 11/07/17,45,40.00064406
Player 6 11/07/17,50,72.6897623
Player 6 11/07/17,55,35.71513177
Player 6 11/07/17,65,59.22408543
Player 6 11/07/17,70,97.90213427
Player 6 11/07/17,75,15.64338885
Player 6 11/07/17,85,87.37129806
Player 6 11/07/17,90,60.63840365
Player 7 11/07/17,0,91.62597401
Player 7 11/07/17,10,68.21557938
Player 7 11/07/17,15,90.13936655
Player 7 11/07/17,20,54.93028183
Player 7 11/07/17,30,6.164343158
Player 7 11/07/17,35,19.50395171
Player 7 11/07/17,40,87.70629065
Player 7 11/07/17,45,77.12565074
Player 7 11/07/17,50,87.63205548
Player 7 11/07/17,55,27.47005653
Player 8 11/07/17,0,87.70653572
Player 8 11/07/17,10,95.92185566
Player 8 11/07/17,15,60.24175364
Player 8 11/07/17,20,74.15314926
Player 8 11/07/17,30,32.55807826
Player 8 11/07/17,35,68.18439672
Player 8 11/07/17,40,76.54123103
Player 8 11/07/17,45,58.71720657
Player 8 11/07/17,50,78.72265142
Player 8 11/07/17,55,53.776167
Player 8 11/07/17,65,34.91868495
Player 8 11/07/17,70,108.089695
Player 8 11/07/17,75,17.76163587
Player 10 11/07/17,0,62.15816496
Player 10 11/07/17,10,57.28719
Player 10 11/07/17,15,38.06299124
Player 10 11/07/17,20,62.67117891
Player 10 11/07/17,30,2.337013109
Player 10 11/07/17,35,39.63926432
Player 10 11/07/17,40,89.57079248
Player 10 11/07/17,45,79.75428506
Player 10 11/07/17,50,80.46608649
Player 10 11/07/17,55,43.15697216
Player 10 11/07/17,65,43.90466639
Player 10 11/07/17,70,72.73495137
Player 10 11/07/17,85,49.78538465
Player 10 11/07/17,90,38.09079285
Player 11 11/07/17,0,103.4856618
Player 11 11/07/17,10,132.4214024
Player 11 11/07/17,15,74.83336847
Player 11 11/07/17,20,41.02642188
Player 11 11/07/17,35,29.70105736
Player 11 11/07/17,40,82.27103042
Player 11 11/07/17,45,83.80212924
Player 11 11/07/17,50,111.8471347
Player 11 11/07/17,55,27.17634516
Player 11 11/07/17,65,23.41513577
Player 11 11/07/17,70,60.33980759
Player 11 11/07/17,85,144.5995328
Player 11 11/07/17,90,95.54641824
Player 12 11/07/17,0,41.68124801
Player 12 11/07/17,10,9.659736344
Player 12 11/07/17,15,47.64855095
Player 12 11/07/17,20,42.68074323
Player 12 11/07/17,35,12.72150934
Player 12 11/07/17,40,19.05153892
Player 12 11/07/17,45,36.29056758
Player 12 11/07/17,50,24.11767102
Player 12 11/07/17,55,13.80684135
Player 12 11/07/17,65,19.09147703
Player 12 11/07/17,70,43.58369114
Player 12 11/07/17,85,105.9022291
Player 12 11/07/17,90,18.03450787
Player 13 11/07/17,0,94.35501424
Player 13 11/07/17,10,103.7012722
Player 13 11/07/17,15,74.78825761
Player 13 11/07/17,20,33.51791876
Player 13 11/07/17,35,98.95081252
Player 13 11/07/17,40,79.52041995
Player 13 11/07/17,45,32.80147931
Player 13 11/07/17,50,72.87883475
Player 13 11/07/17,55,35.58632331
Player 13 11/07/17,65,81.98649859
Player 13 11/07/17,70,113.7270809
Player 13 11/07/17,85,61.67880631
Player 13 11/07/17,90,29.8976967
Player 15 11/07/17,0,84.39112341
Player 15 11/07/17,10,36.04145227
Player 15 11/07/17,15,45.9919245
Player 15 11/07/17,20,39.66801088
Player 15 11/07/17,35,23.92584913
Player 15 11/07/17,40,47.44707043
Player 15 11/07/17,45,56.25470351
Player 15 11/07/17,50,19.15061664
Player 15 11/07/17,55,20.94247929
Player 15 11/07/17,65,1194.792907
Player 16 11/07/17,0,59.45102118
Player 16 11/07/17,10,26.33844941
Player 16 11/07/17,15,47.97752344
Player 16 11/07/17,20,93.57468814
Player 16 11/07/17,35,5.488834634
Player 16 11/07/17,40,27.56826403
Player 16 11/07/17,45,45.71262912
Player 16 11/07/17,50,58.91363914
Player 16 11/07/17,55,15.85105775
Player 16 11/07/17,65,19.98497477
Player 16 11/07/17,70,149.8577201
Player 16 11/07/17,75,23.2667923
Player 5 11/07/17,50,0.199482086
Team Total 11/03/17,0,1053.543296
Team Total 11/03/17,5,857.7121673
Team Total 11/03/17,10,469.7803924
Team Total 11/03/17,15,627.0589278
Team Total 11/03/17,20,695.2827376
Team Total 11/03/17,25,692.7048732
Team Total 11/03/17,30,637.5421993
Team Total 11/03/17,35,882.5303979
Team Total 11/03/17,40,539.6937871
Team Total 11/03/17,45,994.5518095
Team Total 11/03/17,50,704.9486062
Team Total 11/03/17,55,370.0932161
Team Total 11/03/17,60,618.9338274
Team Total 11/03/17,65,578.8312722
Team Total 11/03/17,70,648.7061121
Team Total 11/03/17,75,410.105888
Team Total 11/03/17,80,843.9281621
Team Total 11/03/17,85,683.6798745
Team Total 11/03/17,90,318.8739311
Team Total 11/07/17,0,775.7425369
Team Total 11/07/17,5,263.3522094
Team Total 11/07/17,10,395.0283141
Team Total 11/07/17,15,633.9975738
Team Total 11/07/17,20,332.5414566
Team Total 11/07/17,25,221.6943044
Team Total 11/07/17,30,41.05943453
Team Total 11/07/17,35,401.2317649
Team Total 11/07/17,40,669.7657966
Team Total 11/07/17,45,528.3879651
Team Total 11/07/17,50,672.2932738
Team Total 11/07/17,55,288.4514086
Team Total 11/07/17,60,608.6756881
Team Total 11/07/17,65,913.0135321
Team Total 11/07/17,70,739.0996254
Team Total 11/07/17,75,62.37374576
Team Total 11/07/17,80,203.5173976
Team Total 11/07/17,85,305.2760964
Team Total 11/07/17,90,268.9728545
